
System configuration: type=Shared mode=Uncapped smt=4 lcpu=12 mem=8192MB psize=12 ent=1.00 

%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
 48.8  10.6    0.0   40.5  1.10 109.6   10.5  5.53   797     0   101   1.21 00:41:41    
 29.9  10.5    0.0   59.5  0.68  67.9    7.4  6.45   771     0   101   1.21 00:41:51    
 46.2  13.3    0.0   40.5  1.18 117.6   11.5  5.88  1072     0   101   1.21 00:42:01    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 36.7  11.6    0.0   51.6  0.80  80.3    9.0  4.79   921     0   101   1.21 00:42:11    
 46.1  13.5    0.0   40.4  1.02 101.5    9.5  6.40   805     0   101   1.21 00:42:21    
 39.4   7.4    0.0   53.1  0.79  79.2    7.9  6.06   606     0   101   1.21 00:42:31    
 41.6  13.3    0.0   45.2  0.93  93.0    8.9  6.94   677     0   101   1.21 00:42:41    
 43.2   7.1    0.0   49.8  0.85  85.2    7.9  7.05   517     0   101   1.21 00:42:51    
 43.0  16.1    0.0   40.9  0.98  97.7   10.2  6.66   799     0   101   1.21 00:43:01    
 48.1  11.4    0.0   40.5  1.09 109.3   10.5  4.87   973     0   101   1.21 00:43:11    
 30.2  12.5    0.0   57.3  0.72  72.1    7.7  5.82   639     0   101   1.21 00:43:21    
 49.0  10.4    0.0   40.6  1.06 105.5    9.9  5.63  1005     0   101   1.21 00:43:31    
 32.5  12.5    0.0   55.0  0.77  76.6    7.9  5.99   743     0   101   1.21 00:43:41    
 50.1   9.3    0.0   40.6  1.04 103.8    9.9  6.12   680     0   101   1.21 00:43:51    
 28.4  10.6    0.0   61.0  0.66  66.3    7.2  7.20   614     0   101   1.21 00:44:01    
 47.6  11.9    0.0   40.5  1.11 111.3   10.9  5.09   791     0   101   1.21 00:44:11    
 29.5   9.6    0.0   60.9  0.66  66.3    6.9  6.47   627     0   101   1.21 00:44:21    
 48.6  10.5    0.0   40.9  1.04 104.1    9.6  5.40   570     0   101   1.21 00:44:31    
 31.9   9.5    0.0   58.6  0.69  69.2    8.0  6.41   846     0   101   1.21 00:44:41    
 47.5  11.7    0.0   40.7  1.07 106.7    9.4  6.29   662     0   101   1.21 00:44:51    
 37.8   9.9    0.0   52.3  0.80  79.6    8.1  6.79   593     0   101   1.21 00:45:01    
 43.7  36.9    0.0   19.4  1.79 178.7   45.2  2.77  4388     0   101   1.21 00:45:11    
 47.6  12.8    0.0   39.6  1.18 117.6   11.1  3.72  1267     0   101   1.21 00:45:21    
 26.2  10.3    0.0   63.5  0.62  62.3    6.6  5.09   640     0   101   1.21 00:45:31    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 48.7  10.8    0.0   40.5  1.10 109.9   10.4  5.81   741     0   101   1.21 00:45:41    
 28.4  10.1    0.0   61.5  0.66  65.7    7.1  6.10   612     0   101   1.21 00:45:51    
 48.1  11.3    0.0   40.7  1.11 111.4   10.4  6.27   813     0   101   1.21 00:46:01    
 27.3  10.2    0.0   62.4  0.64  64.1    6.9  6.47   625     0   101   1.21 00:46:11    
 47.0  12.3    0.0   40.6  1.08 107.7   10.7  4.68   855     0   101   1.21 00:46:21    
 29.6   8.4    0.0   62.0  0.65  64.6    6.5  6.64   540     0   101   1.21 00:46:31    
 46.5  12.9    0.0   40.5  1.11 110.8   10.8  6.39   933     0   101   1.21 00:46:41    
 29.3   5.6    0.0   65.2  0.59  59.2    6.3  7.04   506     0   101   1.21 00:46:51    
 46.6  13.7    0.0   39.7  1.10 109.6   11.0  7.09  1047     0   101   1.21 00:47:01    
 32.8   8.9    0.0   58.2  0.70  70.3    7.9  5.63   749     0   101   1.21 00:47:11    
 46.0  13.4    0.0   40.6  1.09 108.5    9.9  6.23   864     0   101   1.21 00:47:21    
 32.4   6.4    0.0   61.2  0.66  65.9    7.0  5.92   515     0   101   1.21 00:47:31    
 45.1  13.7    0.0   41.1  0.99  99.3    9.8  6.14   955     0   101   1.21 00:47:41    
 37.8   7.2    0.0   55.0  0.76  76.3    7.7  6.81   573     0   101   1.21 00:47:51    
 44.0  15.4    0.0   40.6  1.02 102.0    9.8  6.01   780     0   101   1.21 00:48:01    
 45.5  12.0    0.0   42.4  0.97  96.6    9.5  3.96   970     0   101   1.21 00:48:11    
 36.4  14.5    0.0   49.2  0.87  86.7    8.8  4.21   894     0   101   1.21 00:48:21    
 45.4   7.9    0.0   46.7  0.90  90.5    8.6  6.85   921     0   101   1.21 00:48:31    
 33.8  12.8    0.0   53.5  0.79  78.7    8.5  6.88   721     0   101   1.21 00:48:41    
 50.2   9.0    0.0   40.8  1.05 105.1    9.4  6.57   571     0   101   1.21 00:48:51    
 29.4  11.8    0.0   58.9  0.67  67.2    8.4  7.34   637     0   101   1.21 00:49:01    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 44.8  14.5    0.0   40.7  1.16 116.3   11.2  4.35  1472     0   101   1.21 00:49:11    
 27.9  10.7    0.0   61.4  0.65  65.2    7.8  7.63   665     0   101   1.21 00:49:21    
 49.9   9.6    0.0   40.6  1.04 103.9    9.8  6.19   671     0   101   1.21 00:49:31    
 25.8   9.6    0.0   64.6  0.60  59.8    7.2  7.63   686     0   101   1.21 00:49:41    
 50.5   9.3    0.0   40.2  1.05 105.3    9.9  6.82   591     0   101   1.21 00:49:51    
 33.4  12.9    0.0   53.7  0.77  77.1    8.9  6.38   977     0   101   1.21 00:50:01    
 52.2  25.9    0.0   21.9  1.77 176.9   40.3  2.80  3515     0   101   1.21 00:50:11    
 40.6  10.7    0.0   48.7  0.87  86.5    8.5  5.08   937     0   101   1.21 00:50:21    
 41.4  12.7    0.0   45.8  0.92  91.7    8.3  5.24   620     0   101   1.21 00:50:31    
 45.4  10.0    0.0   44.7  0.92  91.7    9.4  6.01   630     0   101   1.21 00:50:41    
 37.0  11.6    0.0   51.4  0.83  82.5    8.0  6.74   776     0   101   1.21 00:50:51    
 48.8  10.5    0.0   40.7  1.06 105.9    9.6  5.68   584     0   101   1.21 00:51:01    
 33.6  21.9    0.0   44.5  0.92  92.2   10.2  4.82  1795     0   101   1.21 00:51:11    
 50.2   9.2    0.0   40.5  1.06 105.7    9.8  6.44   748     0   101   1.21 00:51:21    
 26.3  11.0    0.0   62.8  0.63  63.3    6.8  5.64   702     0   101   1.21 00:51:31    
 49.8   9.5    0.0   40.7  1.06 105.9   10.1  6.52   635     0   101   1.21 00:51:41    
 28.2  10.9    0.0   60.8  0.66  66.2    7.5  6.14   710     0   101   1.21 00:51:51    
 48.3  11.9    0.0   39.8  1.10 109.9   11.3  6.19   881     0   101   1.21 00:52:01    
 31.1  12.6    0.0   56.3  0.74  73.6    7.7  5.32   824     0   101   1.21 00:52:11    
 47.6  11.6    0.0   40.8  1.10 109.9   10.3  5.94   719     0   101   1.21 00:52:21    
 28.2   6.7    0.0   65.1  0.59  58.6    6.9  5.37   732     0   101   1.21 00:52:31    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 45.2  14.3    0.0   40.5  1.14 114.3   11.0  5.63   812     0   101   1.21 00:52:41    
 32.7   6.4    0.0   60.9  0.66  65.7    7.2  7.33   761     0   101   1.21 00:52:51    
 46.0  13.6    0.0   40.3  1.01 100.5    9.7  6.58   772     0   101   1.21 00:53:01    
 41.9  12.7    0.0   45.3  0.92  91.8    9.2  5.12  1110     0   101   1.21 00:53:11    
 36.7  11.6    0.0   51.7  0.82  81.9    8.1  5.64   763     0   101   1.21 00:53:21    
 48.2  11.1    0.0   40.6  1.00  99.7    9.7  6.17  1012     0   101   1.21 00:53:31    
 32.4   9.9    0.0   57.7  0.72  71.7    7.5  7.70   583     0   101   1.21 00:53:41    
 49.9   9.8    0.0   40.3  1.01 100.7    9.6  5.70   643     0   101   1.21 00:53:51    
 31.9  12.5    0.0   55.7  0.74  74.3    8.7  6.53   659     0   101   1.21 00:54:01    
 48.6  11.1    0.1   40.3  1.05 105.0   10.1  4.20   757     0   101   1.21 00:54:11    
 29.1  10.8    0.0   60.1  0.68  67.7    7.3  6.97   738     0   101   1.21 00:54:21    
 49.5   9.7    0.0   40.9  1.04 104.4    9.6  6.03   580     0   101   1.21 00:54:31    
 30.3  11.0    0.0   58.7  0.70  70.2    7.3  6.51   616     0   101   1.21 00:54:41    
 49.2  10.7    0.0   40.1  1.13 112.8   11.2  5.74   703     0   101   1.21 00:54:51    
 27.8  10.2    0.0   61.9  0.64  64.0    7.4  6.61   602     0   101   1.21 00:55:01    
 46.8  21.8    0.0   31.4  1.53 152.7   23.9  3.86  2923     0   101   1.21 00:55:11    
 37.4   9.4    0.0   53.2  0.78  77.9    8.3  5.74   917     0   101   1.21 00:55:21    
 45.2  14.4    0.0   40.4  1.00 100.3    9.7  5.68   842     0   101   1.21 00:55:31    
 38.9   7.6    0.0   53.5  0.79  78.5    7.8  7.00   614     0   101   1.21 00:55:41    
 41.5  13.6    0.0   44.9  0.93  93.1    9.1  5.75   623     0   101   1.21 00:55:51    
 48.5  11.2    0.0   40.3  1.04 103.5    9.8  7.25   856     0   101   1.21 00:56:01    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 34.1  14.0    0.0   51.9  0.81  81.0    8.3  4.64   731     0   101   1.21 00:56:11    
 49.3   9.3    0.0   41.4  0.99  99.0    8.8  6.97   647     0   101   1.21 00:56:21    
 35.5  13.4    0.0   51.1  0.82  81.9    9.0  5.36   885     0   101   1.21 00:56:31    
 49.1  10.0    0.0   40.9  1.08 108.5    9.6  5.13   721     0   101   1.21 00:56:41    
 25.4   9.9    0.0   64.7  0.60  60.4    6.6  6.43   622     0   101   1.21 00:56:51    
 49.5  10.4    0.0   40.1  1.10 110.0   10.6  5.93   756     0   101   1.21 00:57:01    
 30.8  14.0    0.0   55.2  0.75  74.5    7.9  6.02   903     0   101   1.21 00:57:11    
 49.3   9.9    0.0   40.8  1.06 106.1    9.7  6.61   848     0   101   1.21 00:57:21    
 28.1   9.3    0.0   62.6  0.64  63.7    7.1  6.93   501     0   101   1.21 00:57:31    
 49.3   9.8    0.0   40.9  1.06 105.9    9.5  6.82   752     0   101   1.21 00:57:41    
 27.4   9.5    0.0   63.2  0.63  62.7    7.2  6.90   529     0   101   1.21 00:57:51    
 48.3  11.3    0.0   40.4  1.15 115.4   11.3  7.27   901     0   101   1.21 00:58:01    
 30.9  13.1    0.0   56.1  0.75  75.2    8.0  4.02   890     0   101   1.21 00:58:11    
 47.8  11.9    0.0   40.4  1.08 107.9   10.6  5.97   806     0   101   1.21 00:58:21    
 31.5   9.6    0.0   58.9  0.70  69.9    8.0  5.66   937     0   101   1.21 00:58:31    
 47.6  11.6    0.0   40.8  1.12 111.7   10.0  7.25   704     0   101   1.21 00:58:41    
 33.9   8.6    0.0   57.5  0.72  71.9    7.6  6.94   556     0   101   1.21 00:58:51    
 46.1  13.2    0.0   40.7  1.11 110.7   10.3  6.54   935     0   101   1.21 00:59:01    
 34.0   8.4    0.0   57.6  0.71  70.8    7.9  6.53   640     0   101   1.21 00:59:11    
 45.6  13.3    0.0   41.1  1.07 106.9    9.7  5.77   823     0   101   1.21 00:59:21    
 36.5   7.0    0.0   56.5  0.74  73.7    7.2  6.77   554     0   101   1.21 00:59:31    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 44.7  14.5    0.0   40.9  1.05 105.5   10.1  6.86   995     0   101   1.21 00:59:41    
 38.1   6.6    0.0   55.3  0.75  75.5    7.5  6.89   625     0   101   1.21 00:59:51    
 48.4  17.9    0.0   33.7  1.07 107.5   15.0  7.16   929     0   101   1.21 01:00:01    
 61.8  36.5    0.0    1.8  2.53 252.9   87.5  0.41  9109     0   101   1.21 01:00:11    
 46.4  16.1    0.0   37.4  1.30 130.3   15.6  3.74  2299     0   101   1.21 01:00:21    
 32.4  11.4    0.0   56.1  0.75  74.6    7.3  4.87   621     0   101   1.21 01:00:31    
 48.7  11.0    0.0   40.3  1.12 112.0   10.6  6.36   901     0   101   1.21 01:00:41    
 28.0  10.7    0.0   61.3  0.66  65.9    7.1  6.20   553     0   101   1.21 01:00:51    
 49.4  10.4    0.0   40.2  1.14 114.4   10.7  7.42   739     0   101   1.21 01:01:01    
 26.3   9.3    0.0   64.4  0.61  60.7    7.1  6.14   622     0   101   1.21 01:01:11    
 47.1  12.5    0.0   40.4  1.16 116.1   11.2  5.47   996     0   101   1.21 01:01:21    
 26.9   8.4    0.0   64.7  0.60  60.3    6.8  5.29   550     0   101   1.21 01:01:31    
 48.2  11.6    0.0   40.1  1.11 111.3   11.1  5.80  1037     0   101   1.21 01:01:41    
 31.1   9.9    0.0   59.0  0.68  68.5    7.6  7.09   651     0   101   1.21 01:01:51    
 46.4  14.1    0.0   39.5  1.21 120.8   12.9  5.92  1338     0   101   1.21 01:02:01    
 30.6   6.7    0.0   62.7  0.63  63.2    6.9  6.36   713     0   101   1.21 01:02:11    
 43.9  16.0    0.0   40.1  1.11 111.1   10.9  5.05  1146     0   101   1.21 01:02:21    
 36.6   6.8    0.0   56.5  0.74  73.9    7.3  6.10   521     0   101   1.21 01:02:31    
 42.0  14.1    0.0   43.9  0.94  94.4    9.6  6.29   918     0   101   1.21 01:02:41    
 45.0   8.9    0.0   46.1  0.91  90.6    8.7  5.78   607     0   101   1.21 01:02:51    
 36.5  14.2    0.0   49.3  0.83  83.3    9.3  6.62   848     0   101   1.21 01:03:01    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 47.6  11.7    0.0   40.8  1.14 113.5   10.1  3.47   840     0   101   1.21 01:03:11    
 26.0  15.8    0.0   58.2  0.72  71.7    8.0  4.96   964     0   101   1.21 01:03:21    
 47.9  11.5    0.0   40.7  1.07 106.8   10.3  4.82  1120     0   101   1.21 01:03:31    
 30.9  10.6    0.0   58.5  0.70  70.0    7.8  6.73   668     0   101   1.21 01:03:41    
 49.8   9.8    0.0   40.3  1.04 104.1    9.8  5.78   587     0   101   1.21 01:03:51    
 31.5  13.9    0.0   54.6  0.77  77.0    8.0  6.35   850     0   101   1.21 01:04:01    
 43.8  15.6    0.0   40.7  1.15 115.2   11.5  3.93  1477     0   101   1.21 01:04:11    
 32.1  11.0    0.1   56.8  0.73  73.3    7.9  4.45   948     0   101   1.21 01:04:21    
 46.9  12.3    0.0   40.8  1.06 105.7   10.1  5.72   776     0   101   1.21 01:04:31    
 34.3   9.3    0.0   56.3  0.73  73.3    7.7  6.40   820     0   101   1.21 01:04:41    
 45.8  13.1    0.0   41.0  1.12 111.8   10.7  5.41   746     0   101   1.21 01:04:51    
 33.3   8.8    0.0   57.9  0.71  70.7    7.8  6.32   600     0   101   1.21 01:05:01    
 47.3  24.0    0.0   28.7  1.58 158.0   25.9  3.25  2951     0   101   1.21 01:05:11    
 47.8  12.0    0.0   40.2  1.08 108.4    9.8  5.37   849     0   101   1.21 01:05:21    
 31.8  11.2    0.0   57.0  0.73  73.2    7.0  5.51   638     0   101   1.21 01:05:31    
 50.4   9.5    0.0   40.1  1.03 103.3    9.6  5.86   597     0   101   1.21 01:05:41    
 26.9  10.7    0.0   62.4  0.64  64.0    6.9  5.44   751     0   101   1.21 01:05:51    
 48.2  11.5    0.0   40.3  1.22 122.4   11.1  5.45   888     0   101   1.21 01:06:01    
 29.4  19.4    0.0   51.2  0.79  79.1   10.4  4.07  1727     0   101   1.21 01:06:11    
 46.8  13.1    0.0   40.1  1.12 112.2   11.1  6.08  1057     0   101   1.21 01:06:21    
 26.9   8.2    0.0   65.0  0.59  59.1    6.7  5.90   577     0   101   1.21 01:06:31    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 48.2  11.1    0.0   40.8  1.07 107.1    9.9  5.75   750     0   101   1.21 01:06:41    
 30.8   8.6    0.0   60.5  0.67  66.6    7.4  6.23   580     0   101   1.21 01:06:51    
 47.0  12.6    0.0   40.3  1.07 107.2   10.3  5.87   733     0   101   1.21 01:07:01    
 43.4  19.2    0.2   37.3  1.08 108.5   12.9  6.27  1251     0   101   1.21 01:07:11    
 41.7  14.3    0.0   44.0  0.95  94.6    9.0  6.21   904     0   101   1.21 01:07:21    
 43.4   8.2    0.0   48.4  0.87  86.6    8.6  6.19   623     0   101   1.21 01:07:31    
 37.0  11.5    0.0   51.5  0.82  82.3    8.3  6.99   657     0   101   1.21 01:07:41    
 48.1   9.5    0.0   42.4  0.97  97.4    9.1  5.62   654     0   101   1.21 01:07:51    
 36.5  14.0    0.0   49.5  0.85  85.1    8.9  6.85   874     0   101   1.21 01:08:01    
 47.4  12.2    0.0   40.4  1.10 109.9   10.2  3.72  1102     0   101   1.21 01:08:11    
 25.7  11.1    0.0   63.1  0.63  62.7    7.0  5.76   633     0   101   1.21 01:08:21    
 49.4  10.7    0.0   39.9  1.08 107.9   10.9  5.82  1047     0   101   1.21 01:08:31    
 26.7   9.1    0.0   64.2  0.61  61.0    6.8  7.34   581     0   101   1.21 01:08:41    
 50.0   9.7    0.0   40.4  1.06 106.4   10.1  6.47   578     0   101   1.21 01:08:51    
 29.6  10.9    0.0   59.5  0.68  68.3    7.4  6.56   623     0   101   1.21 01:09:01    
 47.5  12.0    0.0   40.5  1.09 109.3   10.8  5.20   814     0   101   1.21 01:09:11    
 28.2   8.7    0.0   63.1  0.62  62.3    6.7  6.77   591     0   101   1.21 01:09:21    
 47.9  11.5    0.0   40.6  1.04 103.7    9.9  6.75   716     0   101   1.21 01:09:31    
 31.4   7.3    0.0   61.3  0.65  65.0    7.5  6.09   638     0   101   1.21 01:09:41    
 46.0  13.5    0.0   40.5  1.10 110.3   10.5  4.41   823     0   101   1.21 01:09:51    
 40.7  10.1    0.0   49.2  0.83  82.8    9.1  6.65   794     0   101   1.21 01:10:01    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 49.7  26.1    0.0   24.2  1.85 185.1   37.0  2.26  3709     0   101   1.21 01:10:11    
 48.9  10.9    0.0   40.2  1.06 106.5    9.8  4.72   842     0   101   1.21 01:10:21    
 24.6  10.2    0.0   65.2  0.59  59.5    6.0  5.19   710     0   101   1.21 01:10:31    
 50.0   9.6    0.0   40.4  1.05 104.9   10.1  6.25   853     0   101   1.21 01:10:41    
 30.5  12.2    0.0   57.2  0.73  72.9    7.7  5.11   749     0   101   1.21 01:10:51    
 49.2  10.5    0.0   40.4  1.08 107.8   10.3  6.48   944     0   101   1.21 01:11:01    
 29.3  11.8    0.0   58.9  0.70  69.9    7.4  4.56   779     0   101   1.21 01:11:11    
 48.0  11.3    0.0   40.6  1.08 107.8   10.5  5.03   841     0   101   1.21 01:11:21    
 27.8   8.9    0.0   63.3  0.62  62.4    6.9  6.13   615     0   101   1.21 01:11:31    
 48.1  10.9    0.0   41.0  1.08 107.6   10.2  6.26   791     0   101   1.21 01:11:41    
 27.8   9.9    0.0   62.3  0.64  63.5    6.9  6.35   793     0   101   1.21 01:11:51    
 46.0  13.7    0.0   40.3  1.16 116.1   11.4  5.34  1009     0   101   1.21 01:12:01    
 32.1   9.8    0.0   58.1  0.70  70.3    7.8  5.42   762     0   101   1.21 01:12:11    
 45.1  14.1    0.0   40.8  1.10 110.3   10.0  5.83   907     0   101   1.21 01:12:21    
 35.9   7.9    0.0   56.3  0.75  74.6    7.7  5.84   532     0   101   1.21 01:12:31    
 45.4  14.2    0.0   40.4  1.13 113.0   10.5  7.06   953     0   101   1.21 01:12:41    
 37.1   7.2    0.0   55.7  0.75  75.0    7.5  6.44   543     0   101   1.21 01:12:51    
 43.0  14.2    0.0   42.8  0.96  95.9    9.6  5.91   785     0   101   1.21 01:13:01    
 44.0  11.6    0.0   44.4  0.93  93.1    9.5  4.36   886     0   101   1.21 01:13:11    
 34.9  13.5    0.0   51.6  0.82  82.1    8.6  5.65   942     0   101   1.21 01:13:21    
 44.7   8.7    0.0   46.6  0.91  90.7    8.3  6.40   834     0   101   1.21 01:13:31    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 36.4  14.0    0.0   49.6  0.85  84.9    9.0  6.88   757     0   101   1.21 01:13:41    
 49.0  10.0    0.0   41.0  1.04 104.1    9.5  6.68   630     0   101   1.21 01:13:51    
 28.4  12.5    0.0   59.0  0.68  68.4    8.1  5.86   639     0   101   1.21 01:14:01    
 49.6  10.4    0.0   40.0  1.12 111.6   10.5  5.66   780     0   101   1.21 01:14:11    
 31.9  13.6    0.0   54.5  0.78  77.5    8.3  5.70   674     0   101   1.21 01:14:21    
 50.1   9.1    0.0   40.8  1.07 106.6    9.6  6.96   618     0   101   1.21 01:14:31    
 28.4  13.3    0.0   58.3  0.71  71.3    7.6  7.46   710     0   101   1.21 01:14:41    
 49.0  10.2    0.0   40.8  1.14 113.7   10.5  6.29   601     0   101   1.21 01:14:51    
 28.9  11.6    0.0   59.5  0.68  68.1    7.9  7.77   753     0   101   1.21 01:15:01    
 48.1  30.4    0.0   21.5  1.70 170.0   39.6  2.77  3650     0   101   1.21 01:15:11    
 41.9  13.5    0.1   44.6  0.92  92.3    9.0  3.87  1223     0   101   1.21 01:15:21    
 37.2  12.4    0.0   50.4  0.84  83.9    8.2  5.32   631     0   101   1.21 01:15:31    
 44.3   9.8    0.0   45.9  0.91  91.1    8.7  7.20   673     0   101   1.21 01:15:41    
 36.9  11.6    0.0   51.5  0.82  82.1    8.4  6.09   637     0   101   1.21 01:15:51    
 47.8  12.0    0.0   40.2  1.09 109.1   10.6  4.77   960     0   101   1.21 01:16:01    
 29.4  11.0    0.0   59.6  0.69  68.7    7.5  5.55   695     0   101   1.21 01:16:11    
 47.4  12.7    0.0   39.9  1.14 113.9   11.3  4.26  1078     0   101   1.21 01:16:21    
 26.3  10.3    0.0   63.4  0.63  62.8    7.1  5.30   771     0   101   1.21 01:16:31    
 48.1  11.2    0.0   40.7  1.13 112.7   10.5  5.66   942     0   101   1.21 01:16:41    
 26.5   8.8    0.0   64.7  0.60  59.7    7.0  6.82   819     0   101   1.21 01:16:51    
 47.6  12.3    0.0   40.1  1.10 109.9   11.1  5.02  1015     0   101   1.21 01:17:01    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 27.9   8.9    0.0   63.3  0.63  62.6    6.8  5.54   607     0   101   1.21 01:17:11    
